"","species","lon","lat"
"42035","Myrcia tenuivenosa",-44.8,-23.366667
"42036","Myrcia tenuivenosa",-46.716667,-23.55
"42037","Myrcia tenuivenosa",-42.5,-22
"42038","Myrcia tenuivenosa",-40.533333,-19.533333
"42039","Myrcia tenuivenosa",-40.533333,-19.966667
"42040","Myrcia tenuivenosa",-46,-23.58333
"42041","Myrcia tenuivenosa",-45.879314,-23.639831
"42042","Myrcia tenuivenosa",-45.866667,-23.633333
"42043","Myrcia tenuivenosa",-44.583333,-22.5
"42044","Myrcia tenuivenosa",-44.5833,-22.5
"42045","Myrcia tenuivenosa",-48.3294308539011,-25.3107843549497
"42046","Myrcia tenuivenosa",-48.32,-25.28
"42047","Myrcia tenuivenosa",-48.8347668975131,-25.4807848457141
"42048","Myrcia tenuivenosa",-48.5097443939043,-25.5241866803621
"42049","Myrcia tenuivenosa",-46.618358,-23.646109
"42050","Myrcia tenuivenosa",-42.47,-22.72
"42051","Myrcia tenuivenosa",-47.004408,-23.755951
"42052","Myrcia tenuivenosa",-42.9125,-22.48222
"42053","Myrcia tenuivenosa",-43.18,-22.5
"42054","Myrcia tetraloba",-41.314722,-12.896389
"42055","Myrcia tetraloba",-44.766667,-22.283333
"42056","Myrcia tetraloba",-41.314444,-12.765278
"42057","Myrcia tetraloba",-40.5075,-11.203611
"42058","Myrcia tetraloba",-41.466667,-12.45
"42059","Myrcia tetraphylla",-39.116667,-14.988611
"42060","Myrcia tetraphylla",-39.116667,-14.983333
"42061","Myrcia tetraphylla",-40.166667,-14.988611
"42062","Myrcia tetraphylla",-39.116667,-15.821944
"42063","Myrcia tetraphylla",-39.054722,-15.159722
"42064","Myrcia tetraphylla",-39.030822,-15.217464
"42065","Myrcia tetraphylla",-39,-15.2175
"42066","Myrcia tetraphylla",-39.316667,-15.083333
"42067","Myrcia tetraphylla",-39.32,-15.08
"42068","Myrcia tetraphylla",-39.366667,-14.333333
"42069","Myrcia tetraphylla",-40.890833,-18.755
"42070","Myrcia tetraphylla",-39.15,-15.183333
"42071","Myrcia tetraphylla",-39.0751882637406,-15.2970177652254
"42072","Myrcia tetraphylla",-39.066667,-15.166667
"42073","Myrcia tetraphylla",-39.07,-15.17
"42074","Myrcia tetraphylla",-39.083333,-15.15
"42075","Myrcia tetraphylla",-39.069167,-14.781944
"42076","Myrcia tetraphylla",-39.08,-15.15
"42077","Myrcia tetraphylla",-39.04,-14.78
"42078","Myrcia tetraphylla",-39.0490868076529,-14.7929067831182
"42079","Myrcia tetraphylla",-39.02,-15.03
"42080","Myrcia tetraphylla",-39.254089,-15.146936
"42081","Myrcia tetraphylla",-39.0242843476198,-16.2820386033505
"42082","Myrcia tetraphylla",-39.07,-15.3
"42083","Myrcia tijucensis",-50.8276,-29.8347
"42084","Myrcia tijucensis",-42.998333,-22.456667
"42085","Myrcia tijucensis",-49.401111,-26.868056
"42086","Myrcia tijucensis",-49.14,-26.28
"42087","Myrcia tijucensis",-43.0025,-22.458889
"42088","Myrcia tijucensis",-49.86,-29.07
"42089","Myrcia tijucensis",-49.401667,-26.878056
"42090","Myrcia tijucensis",-49.921654,-29.447308
"42091","Myrcia tijucensis",-46.614722,-23.642222
"42092","Myrcia tijucensis",-49.376667,-26.901667
"42093","Myrcia tijucensis",-47.92,-24.18
"42094","Myrcia tijucensis",-49.921667,-29.447222
"42095","Myrcia tijucensis",-49.921389,-29.447222
"42096","Myrcia tijucensis",-44.346667,-22.935
"42097","Myrcia tijucensis",-45.945278,-23.330333
"42098","Myrcia tijucensis",-45.945278,-23.330278
"42099","Myrcia tijucensis",-49.921111,-29.446944
"42100","Myrcia tijucensis",-49.550833,-27.1675
"42101","Myrcia tijucensis",-49.079167,-26.922222
"42102","Myrcia tijucensis",-49.078889,-26.921944
"42103","Myrcia tijucensis",-43.023056,-22.9225
"42104","Myrcia tijucensis",-49.588611,-28.708056
"42105","Myrcia tijucensis",-49.478889,-27.021944
"42106","Myrcia tijucensis",-42.037222,-22.458333
"42107","Myrcia tijucensis",-44.661444,-22.638611
"42108","Myrcia tijucensis",-49.215278,-27.173889
"42109","Myrcia tijucensis",-46.757222,-23.459167
"42110","Myrcia tijucensis",-46.774722,-23.453889
"42111","Myrcia tijucensis",-47.920833,-21.074444
"42112","Myrcia tijucensis",-46.766111,-23.452222
"42113","Myrcia tijucensis",-47.920833,-25.074444
"42114","Myrcia tijucensis",-47.926944,-25.083889
"42115","Myrcia tijucensis",-40.59,-19.910278
"42116","Myrcia tijucensis",-43.008333,-22.458611
"42117","Myrcia tijucensis",-45.303333,-23.370556
"42118","Myrcia tijucensis",-47.9025,-24.9514
"42119","Myrcia tijucensis",-42.997778,-22.455
"42120","Myrcia tijucensis",-46.812222,-23.830833
"42121","Myrcia tijucensis",-47.916667,-24.883333
"42122","Myrcia tijucensis",-47.993333,-24.538889
"42123","Myrcia tijucensis",-45.954444,-22.910833
"42124","Myrcia tijucensis",-43.001667,-22.448055
"42125","Myrcia tijucensis",-47.114699,-23.728088
"42126","Myrcia tijucensis",-46.824417,-24.041222
"42127","Myrcia tijucensis",-46.824167,-24.041111
"42128","Myrcia tijucensis",-47.045723,-23.76789
"42129","Myrcia tijucensis",-42.169167,-22.256667
"42130","Myrcia tijucensis",-43.468611,-22.540278
"42131","Myrcia tijucensis",-49,-24.68
"42132","Myrcia tijucensis",-40.530278,-19.971389
"42133","Myrcia tijucensis",-41.67,-20.68
"42134","Myrcia tijucensis",-40.6,-19.92
"42135","Myrcia tijucensis",-40.87,-19.85
"42136","Myrcia tijucensis",-40.589167,-19.922222
"42137","Myrcia tijucensis",-45.122222,-23.385278
"42138","Myrcia tijucensis",-45.12,-23.39
"42139","Myrcia tijucensis",-44.8,-23.366667
"42140","Myrcia tijucensis",-45.0711,-23.4339
"42141","Myrcia tijucensis",-49,-22
"42142","Myrcia tijucensis",-39.7,-14.73
"42143","Myrcia tijucensis",-49.1275,-26.8925
"42144","Myrcia tijucensis",-47.885,-24.608333
"42145","Myrcia tijucensis",-47.876944,-24.608333
"42146","Myrcia tijucensis",-44.566667,-22.25
"42147","Myrcia tijucensis",-44.65833,-22.35833
"42148","Myrcia tijucensis",-47.876944,-24.675833
"42149","Myrcia tijucensis",-46.7725,-23.663056
"42150","Myrcia tijucensis",-39.083333,-15.15
"42151","Myrcia tijucensis",-40.6591926091778,-20.3671179970032
"42152","Myrcia tijucensis",-46,-23.58333
"42153","Myrcia tijucensis",-40.616667,-19.935833
"42154","Myrcia tijucensis",-43.22,-22.92
"42155","Myrcia tijucensis",-48.3294308539011,-25.3107843549497
"42156","Myrcia tijucensis",-48.746413,-25.311204
"42157","Myrcia tijucensis",-48.3258,-25.2983
"42158","Myrcia tijucensis",-48.72,-25.45
"42159","Myrcia tijucensis",-45.886229,-23.65179
"42160","Myrcia tijucensis",-49.6173420675454,-29.1181277655949
"42161","Myrcia tijucensis",-49.6437326941371,-27.2183045638794
"42162","Myrcia tijucensis",-49.5184229581099,-27.0608031135342
"42163","Myrcia tijucensis",-48.6622616743931,-26.9120047872851
"42164","Myrcia tijucensis",-47.924722,-24.183056
"42165","Myrcia tijucensis",-47.925833,-24.387778
"42166","Myrcia tijucensis",-47.004408,-23.755951
"42167","Myrcia tijucensis",-47.006895,-23.776739
"42168","Myrcia tijucensis",-50.174444,-29.480833
"42169","Myrcia tijucensis",-49.298889,-28.285278
"42170","Myrcia tijucensis",-49.291667,-28.359444
"42171","Myrcia tijucensis",-49.935,-29.365556
"42172","Myrcia tijucensis",-47.924722,-24.191389
"42173","Myrcia tijucensis",-49.421389,-28.136944
"42174","Myrcia tijucensis",-49.950278,-29.198611
"42175","Myrcia tijucensis",-49.288055,-28.475278
"42176","Myrcia tomentosa",-47.570167,-0.812139
"42177","Myrcia tomentosa",-37.083308,-10.678651
"42178","Myrcia tomentosa",-44.151389,-2.646389
"42179","Myrcia tomentosa",-40.439722,-18.781111
"42180","Myrcia tomentosa",-42.442777,-15.278611
"42181","Myrcia tomentosa",-34.961944,-7.4175
"42182","Myrcia tomentosa",-47.565556,-0.798389
"42183","Myrcia tomentosa",-49.2026,-14.0247
"42184","Myrcia tomentosa",-39.131111,-15.492222
"42185","Myrcia tomentosa",-78.891389,0.218611
"42186","Myrcia tomentosa",-47.638888,-14.067777
"42187","Myrcia tomentosa",-47.639444,-14.06
"42188","Myrcia tomentosa",-44.191944,-17.7075
"42189","Myrcia tomentosa",-41.891611,-13.292
"42190","Myrcia tomentosa",-52.295556,-15.764722
"42191","Myrcia tomentosa",-44.850556,-21.285278
"42192","Myrcia tomentosa",-52.388056,-15.649167
"42193","Myrcia tomentosa",-45.986944,-10.714444
"42194","Myrcia tomentosa",-46.96441,-22.87921
"42195","Myrcia tomentosa",-48.514722,-14.520555
"42196","Myrcia tomentosa",-41.618638,-10.427111
"42197","Myrcia tomentosa",-35.083889,-6.325278
"42198","Myrcia tomentosa",-42.654444,-15.041666
"42199","Myrcia tomentosa",-39.033333,-14.783333
"42200","Myrcia tomentosa",-35.82,-8.46
"42201","Myrcia tomentosa",-39.588333,-12.788333
"42202","Myrcia tomentosa",-50.318333,-6.406111
"42203","Myrcia tomentosa",-47.8325,-14.161667
"42204","Myrcia tomentosa",-43.746389,-18.111944
"42205","Myrcia tomentosa",-43.286944,-22.419722
"42206","Myrcia tomentosa",-48.939444,-15.72
"42207","Myrcia tomentosa",-40.799722,-14.858333
"42208","Myrcia tomentosa",-41.931944,-21.870278
"42209","Myrcia tomentosa",-46.069694,-20.348944
"42210","Myrcia tomentosa",-49.605,-14.753611
"42211","Myrcia tomentosa",-40.794722,-14.863889
"42212","Myrcia tomentosa",-42.985,-22.448889
"42213","Myrcia tomentosa",-43.018889,-15.084167
"42214","Myrcia tomentosa",-55.0275,-28.3575
"42215","Myrcia tomentosa",-47.2075,-23.545278
"42216","Myrcia tomentosa",-37.1944,-11.0429
"42217","Myrcia tomentosa",-36.5812,-10.4716
"42218","Myrcia tomentosa",-47.447778,-7.334722
"42219","Myrcia tomentosa",-37.031,-10.5253
"42220","Myrcia tomentosa",-39.133333,-13.716667
"42221","Myrcia tomentosa",-43.611111,-18.270278
"42222","Myrcia tomentosa",-49.291944,-14.198611
"42223","Myrcia tomentosa",-43.606111,-18.271111
"42224","Myrcia tomentosa",-42.836222,-2.666694
"42225","Myrcia tomentosa",-43.934444,-17.971389
"42226","Myrcia tomentosa",-43.914167,-17.921111
"42227","Myrcia tomentosa",-45.013889,-23.229167
"42228","Myrcia tomentosa",-39.466667,-4.533333
"42229","Myrcia tomentosa",-40.95,-3.866667
"42230","Myrcia tomentosa",-42.771111,-22.367778
"42231","Myrcia tomentosa",-44.964444,-23.077222
"42232","Myrcia tomentosa",-41.91,-16.017222
"42233","Myrcia tomentosa",-42.04,-16.346111
"42234","Myrcia tomentosa",-42.415833,-22.369167
"42235","Myrcia tomentosa",-42.533333,-14.483333
"42236","Myrcia tomentosa",-42.415889,-22.391944
"42237","Myrcia tomentosa",-39.061111,-15.171389
"42238","Myrcia tomentosa",-37.1342,-10.8386
"42239","Myrcia tomentosa",-47.891667,-15.914722
"42240","Myrcia tomentosa",-38.968889,-13.122222
"42241","Myrcia tomentosa",-41.154167,-11.643889
"42242","Myrcia tomentosa",-49.3475,-14.192778
"42243","Myrcia tomentosa",-41.618889,-3.910833
"42244","Myrcia tomentosa",-45.013611,-23.23
"42245","Myrcia tomentosa",-36.415415,-9.220343
"42246","Myrcia tomentosa",-47.3125,-15.575278
"42247","Myrcia tomentosa",-36.773056,-9.220833
"42248","Myrcia tomentosa",-43.082778,-22.466944
"42249","Myrcia tomentosa",-47.585277,-15.748333
"42250","Myrcia tomentosa",-37.783333,-11.55
"42251","Myrcia tomentosa",-36.962055,-8.434333
"42252","Myrcia tomentosa",-36.428056,-9.256944
"42253","Myrcia tomentosa",-36.42,-9.241667
"42254","Myrcia tomentosa",-36.433333,-9.238333
"42255","Myrcia tomentosa",-50.38,-22.6
"42256","Myrcia tomentosa",-75.729417,6.419806
"42257","Myrcia tomentosa",-75.708083,6.454806
"42258","Myrcia tomentosa",-75.708944,6.454583
"42259","Myrcia tomentosa",-36.724139,-9.424833
"42260","Myrcia tomentosa",-36.419878,-9.241783
"42261","Myrcia tomentosa",-36.428056,-9.256153
"42262","Myrcia tomentosa",-43.555556,-18.108889
"42263","Myrcia tomentosa",-37.588333,-10.135944
"42264","Myrcia tomentosa",-37.3518,-10.0894
"42265","Myrcia tomentosa",-37.35183,-10.08935
"42266","Myrcia tomentosa",-41.761111,-13.150556
"42267","Myrcia tomentosa",-43.907242,-19.950833
"42268","Myrcia tomentosa",-43.9,-19.95
"42269","Myrcia tomentosa",-47.383,-13.906
"42270","Myrcia tomentosa",-46.35,-14
"42271","Myrcia tomentosa",-47.366667,-13.783333
"42272","Myrcia tomentosa",-47.366667,-13.9
"42273","Myrcia tomentosa",-48.9,-15.783333
"42274","Myrcia tomentosa",-55.825556,-15.405278
"42275","Myrcia tomentosa",-48.905833,-15.820833
"42276","Myrcia tomentosa",-44.390278,-18.828333
"42277","Myrcia tomentosa",-46.918333,-23.069444
"42278","Myrcia tomentosa",-42.651389,-13.830556
"42279","Myrcia tomentosa",-42.573056,-14.745556
"42280","Myrcia tomentosa",-42.573056,-14.733333
"42281","Myrcia tomentosa",-42.566667,-14.75
"42282","Myrcia tomentosa",-41.316111,-12.961389
"42283","Myrcia tomentosa",-41.766667,-13.15
"42284","Myrcia tomentosa",-43.613611,-19.35
"42285","Myrcia tomentosa",-42.961389,-16.588889
"42286","Myrcia tomentosa",-46.788611,-1.059167
"42287","Myrcia tomentosa",-47.701944,-11.689722
"42288","Myrcia tomentosa",-47.826389,-14.171111
"42289","Myrcia tomentosa",-47.840833,-14.163889
"42290","Myrcia tomentosa",-47.674444,-14.133889
"42291","Myrcia tomentosa",-41.759722,-15.120278
"42292","Myrcia tomentosa",-43.255814,-19.526439
"42293","Myrcia tomentosa",-49.207222,-24.296389
"42294","Myrcia tomentosa",-49.200556,-24.296389
"42295","Myrcia tomentosa",-38.947222,-13.965
"42296","Myrcia tomentosa",-38.584777,-7.197416
"42297","Myrcia tomentosa",-37.221111,-8.545
"42298","Myrcia tomentosa",-42.5625,-14.703056
"42299","Myrcia tomentosa",-49.443611,-18.942222
"42300","Myrcia tomentosa",-47.593739,-23.419797
"42301","Myrcia tomentosa",-38.035556,-7.78
"42302","Myrcia tomentosa",-39.227778,-15.900833
"42303","Myrcia tomentosa",-43.547222,-18.11
"42304","Myrcia tomentosa",-43.5375,-18.109167
"42305","Myrcia tomentosa",-44.111,-21.059
"42306","Myrcia tomentosa",-44.110833,-21.059167
"42307","Myrcia tomentosa",-42.394444,-4.936111
"42308","Myrcia tomentosa",-42.39444,-4.93611
"42309","Myrcia tomentosa",-49.364167,-24.118333
"42310","Myrcia tomentosa",-48.394,-18.182
"42311","Myrcia tomentosa",-49.36425,-24.118306
"42312","Myrcia tomentosa",-48.393611,-18.182222
"42313","Myrcia tomentosa",-47.585555,-15.748611
"42314","Myrcia tomentosa",-37.221667,-8.545
"42315","Myrcia tomentosa",-37.221778,-8.545
"42316","Myrcia tomentosa",-36.427672,-9.228003
"42317","Myrcia tomentosa",-48.766667,-15.812778
"42318","Myrcia tomentosa",-37.221678,-8.545
"42319","Myrcia tomentosa",-36.430556,-9.254444
"42320","Myrcia tomentosa",-35.667222,-8.496667
"42321","Myrcia tomentosa",-38.064444,-7.822222
"42322","Myrcia tomentosa",-38.055833,-7.822778
"42323","Myrcia tomentosa",-35.720556,-8.510278
"42324","Myrcia tomentosa",-36.385,-8.240833
"42325","Myrcia tomentosa",-35.753333,-8.327222
"42326","Myrcia tomentosa",-37.433611,-11.409167
"42327","Myrcia tomentosa",-36.385,-8.2408
"42328","Myrcia tomentosa",-35.7533,-8.3272
"42329","Myrcia tomentosa",-35.6672,-8.4967
"42330","Myrcia tomentosa",-38.0644,-7.8222
"42331","Myrcia tomentosa",-36.4306,-9.2544
"42332","Myrcia tomentosa",-35.7206,-8.5103
"42333","Myrcia tomentosa",-37.315,-10.758056
"42334","Myrcia tomentosa",-47.684167,-6.650278
"42335","Myrcia tomentosa",-45.243333,-6.886667
"42336","Myrcia tomentosa",-36.786389,-9.541389
"42337","Myrcia tomentosa",-35.265556,-6.6275
"42338","Myrcia tomentosa",-34.976944,-6.502222
"42339","Myrcia tomentosa",-37.270556,-11.266389
"42340","Myrcia tomentosa",-50.038056,-17.4925
"42341","Myrcia tomentosa",-39.054722,-15.159722
"42342","Myrcia tomentosa",-36.809167,-9.559167
"42343","Myrcia tomentosa",-35.2656,-6.6275
"42344","Myrcia tomentosa",-34.9769,-6.5022
"42345","Myrcia tomentosa",-37.430833,-11.403889
"42346","Myrcia tomentosa",-37.425,-11.377778
"42347","Myrcia tomentosa",-39.0175,-15.282222
"42348","Myrcia tomentosa",-38.998889,-13.246389
"42349","Myrcia tomentosa",-38.53525,-7.036888
"42350","Myrcia tomentosa",-36.816111,-10.681667
"42351","Myrcia tomentosa",-39.021944,-13.256667
"42352","Myrcia tomentosa",-38.616667,-12.766667
"42353","Myrcia tomentosa",-40.416667,-13.433333
"42354","Myrcia tomentosa",-47.641944,-15.763056
"42355","Myrcia tomentosa",-40.427222,-13.351389
"42356","Myrcia tomentosa",-40.418333,-12.489444
"42357","Myrcia tomentosa",-37.883333,-12.25
"42358","Myrcia tomentosa",-47.641944,-15.763055
"42359","Myrcia tomentosa",-50.0534,-17.405
"42360","Myrcia tomentosa",-50.0604,-17.4021
"42361","Myrcia tomentosa",-50.0556,-17.4045
"42362","Myrcia tomentosa",-50.1004,-17.7861
"42363","Myrcia tomentosa",-50.1012,-17.788
"42364","Myrcia tomentosa",-50.0804,-17.6872
"42365","Myrcia tomentosa",-47.493333,-15.978611
"42366","Myrcia tomentosa",-51.93,-17.195556
"42367","Myrcia tomentosa",-52.2,-16.616667
"42368","Myrcia tomentosa",-52.625556,-17.339722
"42369","Myrcia tomentosa",-52.944444,-18.304167
"42370","Myrcia tomentosa",-52.2,-16.6175
"42371","Myrcia tomentosa",-50.0943,-17.7147
"42372","Myrcia tomentosa",-50.0946,-17.6094
"42373","Myrcia tomentosa",-49.856,-17.3777
"42374","Myrcia tomentosa",-38.5,-12.966667
"42375","Myrcia tomentosa",-51.255278,-18.250278
"42376","Myrcia tomentosa",-40.418056,-13.423889
"42377","Myrcia tomentosa",-50.188611,-16.074722
"42378","Myrcia tomentosa",-50.094167,-17.733056
"42379","Myrcia tomentosa",-50.100833,-17.663056
"42380","Myrcia tomentosa",-50.0942,-17.7331
"42381","Myrcia tomentosa",-50.1158,-17.7214
"42382","Myrcia tomentosa",-44.779167,-22.298056
"42383","Myrcia tomentosa",-49.011111,-15.101944
"42384","Myrcia tomentosa",-49.021388,-15.108888
"42385","Myrcia tomentosa",-46.973888,-13.384722
"42386","Myrcia tomentosa",-49.016667,-15.1
"42387","Myrcia tomentosa",-49,-15.1
"42388","Myrcia tomentosa",-46.973889,-13.384722
"42389","Myrcia tomentosa",-47.621953,-23.433331
"42390","Myrcia tomentosa",-48.680556,-24.4275
"42391","Myrcia tomentosa",-39.306277,-7.572027
"42392","Myrcia tomentosa",-39.320055,-7.591888
"42393","Myrcia tomentosa",-41.314444,-12.765278
"42394","Myrcia tomentosa",-39.306389,-7.571944
"42395","Myrcia tomentosa",-49.283333,-24.783333
"42396","Myrcia tomentosa",-37.703889,-12.035556
"42397","Myrcia tomentosa",-37.610278,-11.945
"42398","Myrcia tomentosa",-37.418611,-11.39
"42399","Myrcia tomentosa",-37.116222,-8.5555
"42400","Myrcia tomentosa",-37.054667,-10.536861
"42401","Myrcia tomentosa",-50.283611,-6.036389
"42402","Myrcia tomentosa",-50.2836,-6.0364
"42403","Myrcia tomentosa",-34.820556,-7.606111
"42404","Myrcia tomentosa",-52.286944,-18.742222
"42405","Myrcia tomentosa",-48.943611,-16.382778
"42406","Myrcia tomentosa",-47.84722,-15.874167
"42407","Myrcia tomentosa",-39.141667,-16.362778
"42408","Myrcia tomentosa",-39.186667,-15.643611
"42409","Myrcia tomentosa",-45.535278,-23.607778
"42410","Myrcia tomentosa",-47.967528,-15.693306
"42411","Myrcia tomentosa",-47.9675,-15.693333
"42412","Myrcia tomentosa",-42.568333,-14.586111
"42413","Myrcia tomentosa",-42.5325,-14.586111
"42414","Myrcia tomentosa",-44.118333,-21.039167
"42415","Myrcia tomentosa",-38.784167,-13.092778
"42416","Myrcia tomentosa",-41.15,-11.55
"42417","Myrcia tomentosa",-43.95,-19.1
"42418","Myrcia tomentosa",-43.062778,-16.466667
"42419","Myrcia tomentosa",-43,-19.290556
"42420","Myrcia tomentosa",-44.59,-21.308889
"42421","Myrcia tomentosa",-47.500556,-15.934722
"42422","Myrcia tomentosa",-49.3777,-25.09936
"42423","Myrcia tomentosa",-37.084722,-10.964444
"42424","Myrcia tomentosa",-43.116389,-3.357111
"42425","Myrcia tomentosa",-41.603056,-12.599444
"42426","Myrcia tomentosa",-38.978333,-13.237222
"42427","Myrcia tomentosa",-47.500555,-15.934722
"42428","Myrcia tomentosa",-47.500575,-15.934808
"42429","Myrcia tomentosa",-51.550356,-16.416078
"42430","Myrcia tomentosa",-50.335336,-15.893064
"42431","Myrcia tomentosa",-52.36845,-14.605789
"42432","Myrcia tomentosa",-50.204894,-15.930489
"42433","Myrcia tomentosa",-51.659703,-16.447436
"42434","Myrcia tomentosa",-52.286708,-15.858164
"42435","Myrcia tomentosa",-52.2945,-15.861386
"42436","Myrcia tomentosa",-50.115475,-15.999033
"42437","Myrcia tomentosa",-50.105553,-15.980478
"42438","Myrcia tomentosa",-50.121206,-15.957686
"42439","Myrcia tomentosa",-49.339253,-15.701103
"42440","Myrcia tomentosa",-50.221372,-15.932303
"42441","Myrcia tomentosa",-51.068342,-15.887058
"42442","Myrcia tomentosa",-51.896925,-15.8771
"42443","Myrcia tomentosa",-52.296828,-15.860539
"42444","Myrcia tomentosa",-52.412564,-14.526761
"42445","Myrcia tomentosa",-52.411811,-14.517608
"42446","Myrcia tomentosa",-47.783333,-15.684722
"42447","Myrcia tomentosa",-47.5006,-15.9348
"42448","Myrcia tomentosa",-49.638056,-25.175833
"42449","Myrcia tomentosa",-44.469722,-20.208889
"42450","Myrcia tomentosa",-40.701389,-11.201667
"42451","Myrcia tomentosa",-34.8206,-7.6061
"42452","Myrcia tomentosa",-44.643442,-21.021028
"42453","Myrcia tomentosa",-41.517778,-12.435556
"42454","Myrcia tomentosa",-37.525278,-11.745556
"42455","Myrcia tomentosa",-47.151322,-15.302269
"42456","Myrcia tomentosa",-47.940278,-16.774722
"42457","Myrcia tomentosa",-35.142056,-6.741861
"42458","Myrcia tomentosa",-38,-12.05
"42459","Myrcia tomentosa",-35.100278,-8.721389
"42460","Myrcia tomentosa",-36.402222,-9.620556
"42461","Myrcia tomentosa",-38.555528,-7.822722
"42462","Myrcia tomentosa",-38.055527,-7.822722
"42463","Myrcia tomentosa",-48.482222,-8.679167
"42464","Myrcia tomentosa",-88.423889,17.259167
"42465","Myrcia tomentosa",-88.629722,16.410278
"42466","Myrcia tomentosa",-48.712222,-8.640556
"42467","Myrcia tomentosa",-48.31,-10.412778
"42468","Myrcia tomentosa",-48.786111,-9.117222
"42469","Myrcia tomentosa",-43.864444,-20.164444
"42470","Myrcia tomentosa",-37.436389,-11.368056
"42471","Myrcia tomentosa",-37.4364,-11.35181
"42472","Myrcia tomentosa",-48,-17
"42473","Myrcia tomentosa",-43.623333,-18.219167
"42474","Myrcia tomentosa",-44.189528,-17.722833
"42475","Myrcia tomentosa",-43.897675,-19.945325
"42476","Myrcia tomentosa",-43.907861,-19.951644
"42477","Myrcia tomentosa",-42.803889,-15.23
"42478","Myrcia tomentosa",-43.368639,-19.889944
"42479","Myrcia tomentosa",-38.916667,-12.766667
"42480","Myrcia tomentosa",-46.905044,-19.674464
"42481","Myrcia tomentosa",-47.102222,-23.515556
"42482","Myrcia tomentosa",-47.09312,-22.85608
"42483","Myrcia tomentosa",-39.568611,-7.994167
"42484","Myrcia tomentosa",-35.211944,-5.705556
"42485","Myrcia tomentosa",-37.418611,-11.3925
"42486","Myrcia tomentosa",-47.514167,-6.611389
"42487","Myrcia tomentosa",-48.068472,-15.762694
"42488","Myrcia tomentosa",-36.451944,-9.6425
"42489","Myrcia tomentosa",-49.898611,-6.306389
"42490","Myrcia tomentosa",-48.020556,-16.680833
"42491","Myrcia tomentosa",-36.201944,-10.118611
"42492","Myrcia tomentosa",-46.671778,-0.927528
"42493","Myrcia tomentosa",-38.048611,-12.017778
"42494","Myrcia tomentosa",-48.237778,-16.2275
"42495","Myrcia tomentosa",-34.994722,-7.843333
"42496","Myrcia tomentosa",-35.916667,-9.559167
"42497","Myrcia tomentosa",-37.981111,-12.374444
"42498","Myrcia tomentosa",-50.061667,-16.034167
"42499","Myrcia tomentosa",-36.5,-10.201944
"42500","Myrcia tomentosa",-34.970556,-7.752778
"42501","Myrcia tomentosa",-34.978611,-6.493611
"42502","Myrcia tomentosa",-34.960027,-7.817488
"42503","Myrcia tomentosa",-35.006111,-7.778889
"42504","Myrcia tomentosa",-34.980833,-7.751944
"42505","Myrcia tomentosa",-34.994444,-7.843055
"42506","Myrcia tomentosa",-34.9808,-7.7519
"42507","Myrcia tomentosa",-35.000278,-7.793333
"42508","Myrcia tomentosa",-47.4725,-13.5825
"42509","Myrcia tomentosa",-35.916667,-9.785278
"42510","Myrcia tomentosa",-51.877778,-17.281667
"42511","Myrcia tomentosa",-47.840278,-15.887222
"42512","Myrcia tomentosa",-53,-17
"42513","Myrcia tomentosa",-44.628889,-14.935833
"42514","Myrcia tomentosa",-41.860278,-13.082778
"42515","Myrcia tomentosa",-35.373611,-9.022778
"42516","Myrcia tomentosa",-35.259167,-9.087778
"42517","Myrcia tomentosa",-49.316389,-20.708056
"42518","Myrcia tomentosa",-50.352222,-6.389444
"42519","Myrcia tomentosa",-43.777427,-19.010781
"42520","Myrcia tomentosa",-43.775317,-18.990107
"42521","Myrcia tomentosa",-48.22,-13.148611
"42522","Myrcia tomentosa",-43.366389,-10.680278
"42523","Myrcia tomentosa",-47.513333,-6.864444
"42524","Myrcia tomentosa",-50.073611,-6.458889
"42525","Myrcia tomentosa",-43.777222,-19.010556
"42526","Myrcia tomentosa",-42.525,-14.451389
"42527","Myrcia tomentosa",-42.526944,-14.455278
"42528","Myrcia tomentosa",-48.546389,-14.350278
"42529","Myrcia tomentosa",-47.842917,-15.894286
"42530","Myrcia tomentosa",-47.843056,-15.894167
"42531","Myrcia tomentosa",-45.232778,-18.185
"42532","Myrcia tomentosa",-35.129167,-6.604444
"42533","Myrcia tomentosa",-44.236944,-20.139167
"42534","Myrcia tomentosa",-73.25722,-12.71139
"42535","Myrcia tomentosa",-34.814167,-7.144444
"42536","Myrcia tomentosa",-34.783333,-7.15
"42537","Myrcia tomentosa",-46.935833,-23.230556
"42538","Myrcia tomentosa",-48.944444,-15.059722
"42539","Myrcia tomentosa",-42.556944,-14.323333
"42540","Myrcia tomentosa",-55.5175,-0.969444
"42541","Myrcia tomentosa",-37.206389,-11.014722
"42542","Myrcia tomentosa",-44.04725,-19.85725
"42543","Myrcia tomentosa",-38.486111,-3.798611
"42544","Myrcia tomentosa",-51.656389,-17.836389
"42545","Myrcia tomentosa",-43.835278,-18.560278
"42546","Myrcia tomentosa",-47.737778,-15.733889
"42547","Myrcia tomentosa",-43.918611,-19.710278
"42548","Myrcia tomentosa",-43.40075,-19.401139
"42549","Myrcia tomentosa",-49.6,-13.084167
"42550","Myrcia tomentosa",-48.481667,-13.026667
"42551","Myrcia tomentosa",-47.118083,-11.450694
"42552","Myrcia tomentosa",-49.020833,-15.108611
"42553","Myrcia tomentosa",-47.118056,-11.450556
