NameID,Name
22100865,Eugenia tenuipedunculata Kiaersk.
100440625,Eugenia tephrogyna Sobral & Proença
22104405,Eugenia tepuiensis Steyerm.
50103490,Eugenia teresae J.F. Morales
100470293,Eugenia teresa-ruiziana Villarroel & Faria
22100867,Eugenia ternatifolia Cambess.
22100868,Eugenia ternifolia O. Berg
22107340,Eugenia tetramera (McVaugh) M.L. Kawasaki & B. Holst
22100869,Eugenia tetrasticha Poepp. ex O. Berg
22106652,Eugenia theodorae Kiaersk.
22102616,Eugenia tikalana Lundell
50214556,Eugenia tilarana Barrie
100475332,Eugenia tingui Sobral
22105031,Eugenia toaensis Borhidi & O. Muñiz
22102617,Eugenia toledinensis Lundell
22104566,Eugenia tomasina Urb.
22100872,Eugenia tomentosa Aubl.
22102951,Eugenia tonii Lundell
100475868,Eugenia tovomita Sobral & M.A.D. Souza
22106657,Eugenia trahyra Barb. Rodr.
100474533,Eugenia trichogyna Sobral, I.G. Costa & M.C. Souza
22102618,Eugenia trikii Lundell
22100873,Eugenia trinervia Vahl
22100874,Eugenia trinitatis DC.
22100877,Eugenia triquetra O. Berg
22100878,Eugenia triquetra var. aequatorialis O. Berg
22100879,Eugenia truncata O. Berg
22103028,Eugenia trunciflora (Schltdl. & Cham.) O. Berg
22104581,Eugenia tuberculata (Kunth) DC.
100388423,Eugenia tumescens B.S. Amorim & M. Alves
22101960,Eugenia tumulescens McVaugh
22106664,Eugenia turneri McVaugh
22101961,Eugenia ulei (Diels) McVaugh
22102625,Eugenia uliginosa Lundell
22104964,Eugenia umbellata Spreng.
22104410,Eugenia umbonata McVaugh
22100884,Eugenia umbrosa O. Berg
100381754,Eugenia unana Sobral
22101752,Eugenia underwoodii Britton
22104411,Eugenia undulata Aubl.
22101634,Eugenia uniflora L.
22106666,Eugenia uninervia Rusby
22102952,Eugenia ursina Lundell
22100885,Eugenia uruguayensis Cambess.
22104739,Eugenia uxpanapensis P.E. Sánchez & L.M. Ortega
22102619,Eugenia vacana Lundell
100440624,Eugenia valsuganana Sobral
22105397,Eugenia valvata McVaugh
22106668,Eugenia vanderveldei Urb. & Ekman
22104565,Eugenia varia Britton & P. Wilson
22106669,Eugenia variareolata McVaugh
100190145,Eugenia vattimoana (O. Berg) Mattos
100476175,Eugenia veadeirensis Villarroel & Faria
22100893,Eugenia venezuelensis O. Berg
100447655,Eugenia veraguensis Rod. Flores & A. Ibáñez
22102953,Eugenia verapazensis Lundell
50291556,Eugenia vernicosa O. Berg
50214558,Eugenia verruculata Barrie
22101962,Eugenia versicolor McVaugh
22105420,Eugenia verticillata (Vell.) Angely
22102620,Eugenia vesca Lundell
22100895,Eugenia vetula DC.
22107157,Eugenia victoriana Cuatrec.
22104697,Eugenia victorinii Alain
22106673,Eugenia vigiensis Urb.
22100896,Eugenia villae-novae Kiaersk.
100190161,Eugenia violascens O. Berg
22100899,Eugenia viridiflora Cambess.
100190167,Eugenia viridis (Vell.) O. Berg
100440623,Eugenia viscacea Sobral
22106346,Eugenia wallenii Macfad.
100190178,Eugenia websteri Proctor
22103436,Eugenia wentii Amshoff
100190179,Eugenia widgrenii Sond. ex O. Berg
22106680,Eugenia wilsonella Fawc. & Rendle
22102621,Eugenia winzerlingii Standl.
22103233,Eugenia woodburyana Alain
22104555,Eugenia woodfrediana Urb.
22103464,Eugenia wullschlaegeliana Amshoff
100190192,Eugenia wurdackii (McVaugh) Mattos
22103368,Eugenia xalapensis (Kunth) DC.
22100902,Eugenia xanthoxyloides Cambess.
22106681,Eugenia xilitlensis McVaugh
22104087,Eugenia xiriricana Mattos
22104616,Eugenia xystophylla O. Berg
50303448,Eugenia yasuniana B. Holst & M.L. Kawas.
50226154,Eugenia yatuae (McVaugh) B. Holst
22102954,Eugenia yautepecana Lundell
22102622,Eugenia yucatanensis Standl.
22107159,Eugenia yumana Alain
22100903,Eugenia yunckeri Standl.
22103066,Eugenia zelayensis P.E. Sánchez
100475335,Eugenia zigzag K. Cout. & Sobral
22100904,Eugenia zuccarinii O. Berg
50214560,Eugenia zuchowskiae Barrie
40006825,Eugenia L.
22105744,Hottea crispula (Urb.) Urb.
50191715,Hottea ekmanii (Urb.) Borhidi
22105746,Hottea goavensis Urb.
22105751,Hottea malangensis (Urb. & Ekman) Urb.
22105747,Hottea micrantha Urb. & Ekman
22105748,Hottea miragoanae Urb.
50191716,Hottea moana (Borhidi & O. Muñiz) Borhidi
50200335,Hottea neibensis Alain
22105749,Hottea torbeciana Urb. & Ekman
40027834,Hottea Urb.
22102226,Legrandia concinna (Phil.) Kausel
40003370,Legrandia Kausel
22102227,Luma apiculata (DC.) Burret
22102228,Luma chequen (Feuillée ex Molina) A. Gray
40009738,Luma A. Gray
22105804,Marlierea acuminatissima (O. Berg) D. Legrand
22105806,Marlierea affinis (O. Berg) D. Legrand
22100945,Marlierea angustifolia (O. Berg) Mattos
22105572,Marlierea antonia (O. Berg) D. Legrand
22101817,Marlierea areolata McVaugh
22101818,Marlierea bipennis (O. Berg) McVaugh
22103341,Marlierea biptera Amshoff
22104241,Marlierea buxifolia Amshoff
22104242,Marlierea caesariata McVaugh
22103239,Marlierea cana McVaugh
100220032,Marlierea capitata O. Berg
22100948,Marlierea caudata McVaugh
100220033,Marlierea choriophylla Kiaersk.
22105202,Marlierea clausseniana (O. Berg) Kiaersk.
50226185,Marlierea convexivenia B. Holst
22106043,Marlierea cordata Mattos
22104243,Marlierea cuprea Amshoff
22100950,Marlierea dimorpha O. Berg
22104255,Marlierea ensiformis McVaugh
100220034,Marlierea estrellensis O. Berg
22105813,Marlierea eugenioides (Cambess.) D. Legrand
22102796,Marlierea eugeniopsoides (D. Legrand & Kausel) D. Legrand
22100951,Marlierea excoriata Mart.
22104232,Marlierea ferruginea (Poir.) McVaugh
50226188,Marlierea foveolata B. Holst
22105818,Marlierea gardneriana (O. Berg) Nied.
22105573,Marlierea gaudichaudiana (O. Berg) Loefgren & Everett
22100952,Marlierea glabra Cambess.
22100954,Marlierea glazioviana Kiaersk.
22104193,Marlierea guanabarina Mattos & D. Legrand
22102106,Marlierea guildingiana (Griseb.) Krug & Urb.
22101821,Marlierea imperfecta McVaugh
22100956,Marlierea insculpta Diels
22104246,Marlierea insignis McVaugh
22105822,Marlierea involucrata (O. Berg) Nied.
22103031,Marlierea karuaiensis (Steyerm.) McVaugh
22107165,Marlierea krapovickae D. Legrand
22100957,Marlierea laevigata (DC.) Kiaersk.
22100958,Marlierea langsdorffii O. Berg
100220035,Marlierea lealcostae G.M. Barroso & Peixoto
22104248,Marlierea ligustrina McVaugh
22104258,Marlierea lituatinervia (O. Berg) McVaugh
22105825,Marlierea luschnathiana (O. Berg) D. Legrand
22104249,Marlierea macrophylla Amshoff
22104254,Marlierea maguirei McVaugh
50198589,Marlierea martinelii G.M. Barroso & Peixoto
50226191,Marlierea mcvaughii B. Holst
22105175,Marlierea mesoamericana P.E. Sánchez
22103338,Marlierea montana (Aubl.) Amshoff
22103340,Marlierea multiglomerata Amshoff
22105827,Marlierea neuwiediana (O. Berg) Nied.
22100960,Marlierea obscura O. Berg
22105828,Marlierea obversa D. Legrand
22105830,Marlierea occhionii D. Legrand
22100965,Marlierea parvifolia O. Berg
22105832,Marlierea polygama (O. Berg) D. Legrand
22104292,Marlierea pudica McVaugh
22100966,Marlierea racemosa (Vell.) Kiaersk.
22100967,Marlierea regeliana O. Berg
22105196,Marlierea reitzii D. Legrand
100220037,Marlierea resupinata (Vell.) O. Berg
22100969,Marlierea riedeliana (O. Berg) D. Legrand
22100970,Marlierea rubiginosa (Cambess.) D. Legrand
100220038,Marlierea rufa (Vell.) O. Berg
22104259,Marlierea rugosior McVaugh
22104250,Marlierea salticola Amshoff
22103187,Marlierea schomburgkiana O. Berg
22105837,Marlierea schottii D. Legrand
22100971,Marlierea scytophylla Diels
22100972,Marlierea sessiliflora O. Berg
22100973,Marlierea silvatica (Gardner) Kiaersk.
100220040,Marlierea silvestris (Vell.) Mattos
22101757,Marlierea sintenisii Kiaersk.
22104125,Marlierea skortzoviana Mattos
22100975,Marlierea spruceana O. Berg
22100977,Marlierea suaveolens Cambess.
22100978,Marlierea subacuminata Kiaersk.
50226193,Marlierea subcordata B. Holst
22104251,Marlierea suborbicularis McVaugh
22101824,Marlierea subulata McVaugh
100220041,Marlierea sucrei G.M. Barroso & Peixoto
22103213,Marlierea summa McVaugh
22105840,Marlierea teuscheriana (O. Berg) D. Legrand
22100980,Marlierea tomentosa Cambess.
22101825,Marlierea umbraticola (Kunth) O. Berg
22104234,Marlierea uniflora McVaugh
22101826,Marlierea velutina McVaugh
50226195,Marlierea ventuarensis B. Holst
22100983,Marlierea verticillaris O. Berg
22104261,Marlierea vicina McVaugh
100220042,Marlierea villas-boasii Mattos
40014056,Marlierea Cambess.
22102799,Mitranthes clarendonensis (Proctor) Proctor
100225436,Mitranthes glabra Proctor
100225438,Mitranthes macrophylla Proctor
22102800,Mitranthes maxonii (Britton & Urb.) Proctor
100225439,Mitranthes nivea Proctor
22100986,Mitranthes ottonis O. Berg
22101627,Mitranthes sartoriana O. Berg
22105851,Mitranthes urbaniana Burret
40020626,Mitranthes O. Berg
22107241,Mosiera acunae (Borhidi & O. Muñiz) Bisse
100226088,Mosiera androsiana (Urb.) Salywon
22107242,Mosiera araneosa (Urb.) Bisse
100369387,Mosiera baracoensis Bisse ex Urquiola & Acosta R, Zenia
100369388,Mosiera bissei Urquiola & Acosta R, Zenia
22107243,Mosiera bullata (Britton & P. Wilson) Bisse
50200943,Mosiera cabanasensis (Britton & P. Wilson) Borhidi
50200947,Mosiera calycolpoides (Griseb.) Borhidi
22103251,Mosiera contrerasii (Lundell) Landrum
50200948,Mosiera crenulata (Urb. & Ekman) Borhidi
100226092,Mosiera cuspidata (Burret) Salywon
50200949,Mosiera delriscoi (Borhidi & O. Muñiz) Borhidi
22103253,Mosiera ehrenbergii (O. Berg) Landrum
22107245,Mosiera ekmanii (Urb.) Bisse
22107246,Mosiera elliptica (C. Wright) Bisse
100226094,Mosiera gracilipes (Alain) Salywon
22107249,Mosiera havanensis (Urb.) Bisse
22107250,Mosiera jackii (Urb.) Bisse
22102825,Mosiera longipes (O. Berg) Small
100369390,Mosiera macrophylla Bisse ex Urquiola & Acosta R, Zenia
22107233,Mosiera moaensis (Britton & P. Wilson) Bisse
22107251,Mosiera munizii (Borhidi) Bisse
100441134,Mosiera nipensis Salywon & Landrum
22107252,Mosiera nummularioides (Britton & P. Wilson) Bisse
100369391,Mosiera occidentalis Bisse ex Urquiola & Acosta R, Zenia
100369392,Mosiera oonophylla (Urb.) Bisse
22107253,Mosiera ophiticola (Britton & P. Wilson) Bisse
50200951,Mosiera tiburona (Urb. & Ekman) Borhidi
100226095,Mosiera tussacii (Urb. & Ekman) Borhidi
50200953,Mosiera urbaniana Borhidi
50200954,Mosiera wrightii (Krug & Urb.) Borhidi
100226096,Mosiera xerophytica (Britton) Salywon
100369394,Mosiera yamaniguensis Bisse ex Urquiola & Acosta R, Zenia
40023117,Mosiera Small
22103584,Myrceugenia acutata D. Legrand
22103651,Myrceugenia acutiflora (Kiaersk.) D. Legrand & Kausel
22103658,Myrceugenia alpigena (DC.) Landrum
100439339,Myrceugenia bananalensis Bezerra & Landrum
22104166,Myrceugenia bocaiuvensis Mattos
22103653,Myrceugenia bracteosa (DC.) D. Legrand & Kausel
22103741,Myrceugenia brevipedicellata (Burret) D. Legrand & Kausel
22103528,Myrceugenia campestris (DC.) D. Legrand & Kausel
22102230,Myrceugenia chrysocarpa (O. Berg) Kausel
22102231,Myrceugenia colchaguensis (Phil.) Navas
22102232,Myrceugenia correifolia (Hook. & Arn.) O. Berg
22103647,Myrceugenia cucullata D. Legrand
22106044,Myrceugenia decussata Mattos
22103210,Myrceugenia euosma (O. Berg) D. Legrand
22102233,Myrceugenia exsucca (DC.) O. Berg
22100005,Myrceugenia fernandeziana (Hook. & Arn.) Johow
100226987,Myrceugenia foveolata (O. Berg) Sobral
22103652,Myrceugenia franciscensis (O. Berg) Landrum
22106511,Myrceugenia gertii Landrum
22103621,Myrceugenia glaucescens (Cambess.) D. Legrand & Kausel
100439338,Myrceugenia hamoniana (Mattos) Sobral
22103601,Myrceugenia hatschbachii Landrum
22102296,Myrceugenia hoehnei (Burret) D. Legrand & Kausel
22103607,Myrceugenia kleinii D. Legrand & Kausel
22102234,Myrceugenia lanceolata (Juss. ex J. St.-Hil.) Kausel
22102235,Myrceugenia leptospermoides (DC.) Kausel
22105779,Myrceugenia mesomischa (Burret) D. Legrand & Kausel
22103724,Myrceugenia miersiana (Gardner) D. Legrand & Kausel
22103696,Myrceugenia myrcioides (Cambess.) O. Berg
22100990,Myrceugenia myrtoides O. Berg
22101628,Myrceugenia obtusa (DC.) O. Berg
22106512,Myrceugenia ovalifolia (O. Berg) Landrum
22102236,Myrceugenia ovata (Hook. & Arn.) O. Berg
22103743,Myrceugenia oxysepala (Burret) D. Legrand & Kausel
22102239,Myrceugenia parvifolia (DC.) Kausel
22103714,Myrceugenia pilotantha (Kiaersk.) Landrum
22102240,Myrceugenia pinifolia (F. Phil.) Kausel
22102241,Myrceugenia planipes (Hook. & Arn.) O. Berg
22103574,Myrceugenia regnelliana (O. Berg) D. Legrand & Kausel
22103608,Myrceugenia reitzii D. Legrand & Kausel
22102242,Myrceugenia rufa (Colla) Skottsb. ex Kausel
22103523,Myrceugenia rufescens (DC.) D. Legrand & Kausel
22100006,Myrceugenia schulzei Johow
22103646,Myrceugenia scutellata D. Legrand
22103649,Myrceugenia seriatoramosa (Kiaersk.) D. Legrand & Kausel
22103694,Myrceugenia venosa D. Legrand
40024263,Myrceugenia O. Berg
22107139,Myrcia abbottiana (Urb.) Alain
100439337,Myrcia abrantea (O. Berg) E. Lucas & Sobral
22105016,Myrcia acunae Borhidi
100476208,Myrcia adenophylla A.R. Lourenço & E. Lucas
100226993,Myrcia aegiphylloides Mattos
100279487,Myrcia aequatoriensis M.L. Kawas. & B. Holst
22100999,Myrcia aethusa (O. Berg) N. Silveira
100475478,Myrcia alatiramea Sobral & Lucas, E.
22107169,Myrcia albescens (Alain) Alain
22103035,Myrcia albidotomentosa (Amshoff) McVaugh
22101841,Myrcia albobrunnea McVaugh
22105074,Myrcia albotomentosa DC.
22101842,Myrcia aliena McVaugh
22107352,Myrcia almasensis Nic Lugh.
100475479,Myrcia altomontana Sobral & Zorzan.
100474529,Myrcia amanana Sobral & M.A.D. Souza
22104263,Myrcia amapensis McVaugh
22101843,Myrcia amazonica DC.
22101012,Myrcia ambivalens McVaugh
22101013,Myrcia amblyphylla Kiaersk.
100226994,Myrcia amplexicaulis (Vell.) Hook. f.
100476203,Myrcia ampliflora (M.L. Kawas.) A.R. Lourenço & E. Lucas
22105184,Myrcia anacardiifolia Gardner
22101015,Myrcia anceps O. Berg
100226995,Myrcia angusta G. Don
22101018,Myrcia anomala Cambess.
22105047,Myrcia antillana McVaugh
100406757,Myrcia antioquensis Parra-Os.
50201036,Myrcia apiocarpa (O. Berg) N. Silveira
22104534,Myrcia apodocarpa Urb.
100475480,Myrcia arenaria L.L. Santos, M.F. Sales & Sobral
100437859,Myrcia ascendens M.F. Santos
22106705,Myrcia atramentifera Barb. Rodr.
50201038,Myrcia atropilosa (O. Berg) N. Silveira
22101855,Myrcia atrorufa McVaugh
100437871,Myrcia attenuata M.F. Santos
100476212,Myrcia aulomyrcioides E. Lucas & C.E. Wilson
100362448,Myrcia aurea Nic Lugh.
22106706,Myrcia ayabambensis Hieron.
50201041,Myrcia badia (O. Berg) N. Silveira
100386450,Myrcia barituensis (Legname) B. Holst
100439336,Myrcia basicordata Sobral
100439335,Myrcia bathisiifolia Mattos
22101025,Myrcia bella Cambess.
22101028,Myrcia bergiana O. Berg
22101030,Myrcia bicolor Kiaersk.
100226999,Myrcia blanchetiana (O. Berg) Mattos
22104235,Myrcia bolivarensis (Steyerm.) McVaugh
22102294,Myrcia bonnetiasylvestris (Steyerm.) Steyerm.
22105015,Myrcia borhidii O. Muñiz
22101856,Myrcia bracteata (Rich.) DC.
22104180,Myrcia brasiliae Mattos & D. Legrand
22105569,Myrcia brasiliensis Kiaersk.
100445533,Myrcia breviflora M.A.D. Souza ex Sobral
22101036,Myrcia brunea Cambess.
100439334,Myrcia cacuminis L. Kollmann & Sobral
100227002,Myrcia calcicola Proctor
22103395,Myrcia calycampa Amshoff
22106196,Myrcia camapuanensis N. Silveira
22101046,Myrcia canescens O. Berg
100445534,Myrcia cantana M.A.D. Souza & Sobral
22106195,Myrcia capitata (O. Berg) Nied.
22101051,Myrcia cardiaca O. Berg
22101052,Myrcia cardiophylla Reichardt
100384258,Myrcia carvalhoi Nic Lugh.
100445535,Myrcia castanea M.A.D. Souza & Sobral
100445362,Myrcia cataphyllata M.F. Santos
100384260,Myrcia catharinensis (D. Legrand) Nic Lugh.
100439333,Myrcia cerqueiria (Nied.) E. Lucas & Sobral
22106713,Myrcia chapadensis S. Moore
22101774,Myrcia citrifolia (Aubl.) Urb.
22104327,Myrcia clausa McVaugh
100381755,Myrcia clavata Sobral
100001413,Myrcia clavija Sobral
22103367,Myrcia clusiifolia (Kunth) DC.
22106716,Myrcia coelosepala Kiaersk.
22101062,Myrcia colpodes Kiaersk.
100476205,Myrcia compactiflora (M.L. Kawas. & B. Holst) A.R. Lourenço & E. Lucas
22104265,Myrcia compta McVaugh
22101858,Myrcia concava McVaugh
50270211,Myrcia concinna B. Holst & M.L. Kawas.
100368222,Myrcia concisa Sobral & Leoni
100446129,Myrcia congestiflora Caliari & V.C. Souza
22101859,Myrcia connata McVaugh
100439332,Myrcia cordiformis Mattos
22104972,Myrcia cordiifolia DC.
100437872,Myrcia costeira M.F. Santos
22102107,Myrcia coumete (Aubl.) DC.
100439331,Myrcia crassa Sobral
22101860,Myrcia crassimarginata McVaugh
22104328,Myrcia crispa McVaugh
22105013,Myrcia cristalensis Borhidi & O. Muñiz
22101074,Myrcia crocea (Vell.) Kiaersk.
100476229,Myrcia cruciflora A.R. Lourenço & E. Lucas
22101076,Myrcia crulsiana Glaz.
22101077,Myrcia cucullata O. Berg
22106730,Myrcia cujabensis O. Berg
22104312,Myrcia cuprea (O. Berg) Kiaersk.
100439330,Myrcia curtipendula Nic Lugh.
100476225,Myrcia cuspidata (Mart. ex DC.) A.R. Lourenço & E. Lucas
22101081,Myrcia dasyblasta O. Berg
22105071,Myrcia dealbata DC.
22103240,Myrcia decorticans DC.
22101775,Myrcia deflexa (Poir.) DC.
100475682,Myrcia delicata Gressler & Sobral
22101084,Myrcia densa (DC.) Sobral
100476201,Myrcia densiflora (Poepp. ex O. Berg) A.R. Lourenço & E. Lucas
50201044,Myrcia diaphana (O. Berg) N. Silveira
22101861,Myrcia dichasialis McVaugh
22105224,Myrcia dichrophylla D. Legrand
22101862,Myrcia directa McVaugh
22101863,Myrcia dispar McVaugh
100445536,Myrcia divisoria Sobral & M.A.D. Souza
22105732,Myrcia dolichopetala Kiaersk.
22101864,Myrcia egensis (O. Berg) McVaugh
22104270,Myrcia ehrenbergiana (O. Berg) McVaugh
22103287,Myrcia elattophylla Diels
100445363,Myrcia elevata M.F. Santos
22104970,Myrcia eriocalyx DC.
22101098,Myrcia eriopus DC.
100447107,Myrcia espiritosantensis B.S. Amorim
100441904,Myrcia eugeniopsoides (D. Legrand & Kausel) Mazine
22105943,Myrcia eumecephylla (O. Berg) Nied.
100475481,Myrcia exapata Sobral
22101102,Myrcia eximia DC.
22104271,Myrcia exploratoris McVaugh
22104272,Myrcia extranea McVaugh
22101103,Myrcia fallax (Rich.) DC.
22101104,Myrcia fasciata McVaugh
22101105,Myrcia fascicularis O. Berg
100439329,Myrcia federalis Bezerra & Faria
22106199,Myrcia felisberti (DC.) O. Berg
22101107,Myrcia fenestrata DC.
22105046,Myrcia fenzliana O. Berg
100441905,Myrcia ferruginosa Mazine
22104178,Myrcia filibracteata Mattos & D. Legrand
100439328,Myrcia flagellaris (D. Legrand) Sobral
100227016,Myrcia florida Lem.
100439327,Myrcia floridissima Sobral
50201045,Myrcia follii G.M. Barroso & Peixoto
22102108,Myrcia fosteri Croat
22101111,Myrcia freyreissiana (O. Berg) Kiaersk.
100475482,Myrcia fria Sobral
50270212,Myrcia fusca B. Holst & M.L. Kawas.
22101116,Myrcia gemmiflora O. Berg
50040176,Myrcia gentryi B. Holst
22101117,Myrcia gestasiana Cambess.
22101118,Myrcia gigantea (O. Berg) Nied.
100446401,Myrcia gigantifolia M.L. Kawas. & Á.J. Pérez
22104273,Myrcia gigas McVaugh
50201046,Myrcia gilsoniana G.M. Barroso & Peixoto
22105234,Myrcia glabra (O. Berg) D. Legrand
22101121,Myrcia glauca Cambess.
22101122,Myrcia glazioviana Kiaersk.
22104176,Myrcia glaziovii Mattos & D. Legrand
22101123,Myrcia gomidesioides Kiaersk.
22104274,Myrcia gonini McVaugh
22101124,Myrcia goyazensis Cambess.
22103387,Myrcia graciliflora Sagot
22104205,Myrcia grandifolia Cambess.
22103037,Myrcia grandis McVaugh
100384259,Myrcia grazielae Nic Lugh.
100475483,Myrcia guarujana Sobral, Magenta & Caliari
22103038,Myrcia guianensis (Aubl.) DC.
22104523,Myrcia gundlachii Krug & Urb.
100386451,Myrcia haenkeana (O. Berg) Mattos
22104822,Myrcia hartwegiana (O. Berg) Kiaersk.
22103498,Myrcia hassleriana Barb. Rodr.
22105220,Myrcia hatschbachii D. Legrand
22104969,Myrcia hebepetala DC.
22103284,Myrcia heliandiana Diels
22105236,Myrcia heringii D. Legrand
50224602,Myrcia hernandezii Parra-Os.
22101133,Myrcia hexasticha Kiaersk.
22101135,Myrcia hirtiflora DC.
22104344,Myrcia hoffmannseggii O. Berg
22106769,Myrcia hotteana Urb. & Ekman
22101875,Myrcia huallagae McVaugh
22101140,Myrcia hypericoides Cambess.
100227025,Myrcia hypoleuca Spring ex Mart.
100475484,Myrcia hypophaea Sobral
100408471,Myrcia icnii Parra-Os.
22101142,Myrcia ilheosensis Kiaersk.
22104293,Myrcia imperfecta McVaugh
22103040,Myrcia inaequiloba (DC.) D. Legrand
100475248,Myrcia incompleta Sobral & M.A.D. Souza
100001386,Myrcia inconspicua L. Kollmann & Sobral
22104296,Myrcia induta McVaugh
22101147,Myrcia innovans Kiaersk.
100227029,Myrcia insularis Gardner
100445537,Myrcia integra M.A.D. Souza & Sobral
50226318,Myrcia intonsa (McVaugh) B. Holst
50201048,Myrcia isaiana G.M. Barroso & Peixoto
100476198,Myrcia ishoaquinicca (M.L. Kawas. & B. Holst) A.R. Lourenço & E. Lucas
50307044,Myrcia jacobinensis Mattos
100476226,Myrcia krugioides (McVaugh) A.R. Lourenço & E. Lucas
50226319,Myrcia kylistophylla B. Holst
22101158,Myrcia labordeana Glaz.
22101159,Myrcia lacerdaeana O. Berg
22101161,Myrcia lacunosa (O. Berg) N. Silveira
22105213,Myrcia lajeana D. Legrand
100439326,Myrcia landimiana Proença & M. Ibrahim
22101168,Myrcia lanuginosa O. Berg
50270213,Myrcia lapidulosa B. Holst & M.L. Kawas.
100227033,Myrcia laricina (O. Berg) Burret ex Luetzelb.
22101170,Myrcia laruotteana Cambess.
100381756,Myrcia lascada Sobral
22101172,Myrcia lasiantha DC.
100445538,Myrcia laxa Sobral & M.A.D. Souza
22101177,Myrcia laxiflora Cambess.
22101179,Myrcia leptoclada DC.
22101180,Myrcia leucadendron DC.
50226320,Myrcia liesneri B. Holst
100390878,Myrcia lignosa Villarroel & Proença
50201052,Myrcia limae G.M. Barroso & Peixoto
22101183,Myrcia linearifolia Cambess.
22106058,Myrcia lineata (O. Berg) Nied.
22101187,Myrcia littoralis DC.
100478358,Myrcia lojensis B. Holst & M.L. Kawas.
100446130,Myrcia longipaniculata Caliari & V.C. Souza
100445540,Myrcia longiramea M.A.D. Souza & Sobral
100475485,Myrcia longisepala B.S. Amorim
22105065,Myrcia lucida McVaugh
100406878,Myrcia lughadhae B.S. Amorim
22106233,Myrcia lundiana Kiaersk.
100469020,Myrcia luquillensis (Alain) E. Lucas & A.R. Lourenço
22101194,Myrcia lutescens Cambess.
100445391,Myrcia macaca Sobral & M.A.D. Souza
100437875,Myrcia macrocalyx Faria & Soares-Silva
22104976,Myrcia macrocarpa DC.
100475486,Myrcia macucana Sobral
22101197,Myrcia madida McVaugh
22107171,Myrcia maestrensis (Urb.) Alain
22101198,Myrcia magnifolia (O. Berg) Kiaersk.
22101199,Myrcia magnoliifolia DC.
100227037,Myrcia majaguitana Alain & M.M. Mejía
22104519,Myrcia manacalensis Urb.
100445541,Myrcia manausensis M.A.D. Souza & Sobral
22101200,Myrcia mansoniana O. Berg
100476209,Myrcia manuensis (B. Holst & M.L. Kawas.) A.R. Lourenço & E. Lucas
100445542,Myrcia maraana Sobral & M.A.D. Souza
22107228,Myrcia margarettae (Alain) Alain
22101203,Myrcia marginata O. Berg
100439325,Myrcia marianae Stagg.
22101876,Myrcia mathewsiana (O. Berg) McVaugh
100475487,Myrcia matogrossensis Faria & Sobral
100227040,Myrcia maximiliana O. Berg
100445369,Myrcia megaphylla M.F. Santos & Sobral
22101206,Myrcia meiapontensis Glaz.
22106789,Myrcia micropetala (Mart.) Nied.
22101214,Myrcia microphylla O. Berg
100227041,Myrcia microstachya Krug & Urb.
22103261,Myrcia minutiflora Sagot
22101220,Myrcia mischophylla Kiaersk.
22101877,Myrcia mollis (Kunth) DC.
100439324,Myrcia monoclada Sobral
22101221,Myrcia montana Cambess.
22101222,Myrcia morroqueimadensis Kiaersk.
100439323,Myrcia mucugensis Sobral
22101878,Myrcia multiflora (Lam.) DC.
100441907,Myrcia multipunctata Mazine
22106177,Myrcia mutabilis (O. Berg) N. Silveira
100386452,Myrcia myrcioides (Mattos & D. Legrand) Mattos
22104315,Myrcia myriantha McVaugh
22101225,Myrcia neesiana DC.
100476194,Myrcia neoaequatoriensis A.R. Lourenço & E. Lucas
100384266,Myrcia neoblanchetiana Sobral & E. Lucas
100439322,Myrcia neocambessedeana E. Lucas & Sobral
100476202,Myrcia neoforsteri A.R. Lourenço & E. Lucas
100476207,Myrcia neofusca A.R. Lourenço & E. Lucas
100477639,Myrcia neomacrocarpa A.R. Lourenço & E. Lucas
100381761,Myrcia neopauciflora Sobral
50299915,Myrcia neorostrata Sobral
100476268,Myrcia neoschomburgkiana (O. Berg) E. Lucas & C.E. Wilson
100476220,Myrcia neospeciosa A.R. Lourenço & E. Lucas
100439321,Myrcia neospruceana E. Lucas & Sobral
100476213,Myrcia nervata (M.L. Kawas. & B. Holst) A.R. Lourenço & E. Lucas
22101227,Myrcia nigrescens DC.
22106178,Myrcia nigricans (O. Berg) N. Silveira
22101229,Myrcia nitida Cambess.
22101230,Myrcia nivea Cambess.
22101232,Myrcia nobilis O. Berg
22104316,Myrcia nubicola McVaugh
22101233,Myrcia oblongata DC.
22101234,Myrcia obovata (O. Berg) Nied.
22102995,Myrcia obtecta (O. Berg) Kiaersk.
22101888,Myrcia obumbrans (O. Berg) McVaugh
100475488,Myrcia occulta Faria & E. Lucas
22101237,Myrcia ochroides O. Berg
22101240,Myrcia oligantha O. Berg
22107172,Myrcia oligostemon (Urb.) Alain
22101243,Myrcia oreioeca Kiaersk.
22101246,Myrcia ovata Cambess.
100439320,Myrcia ovina Proença & Landim
100369412,Myrcia paganii Krug & Urb.
22101891,Myrcia paivae O. Berg
22101252,Myrcia palustris DC.
50270214,Myrcia panamensis B. Holst & M.L. Kawas.
50201056,Myrcia panicularis (O. Berg) N. Silveira
22104150,Myrcia paracatuensis Kiaersk.
100475489,Myrcia parca Sobral
100477649,Myrcia parvifolia A.R. Lourenço & E. Lucas
100407855,Myrcia paulii-jonesii Aguilar, D. Santam. & A. Estrada
100439319,Myrcia pendula Sobral
22101258,Myrcia pentagona McVaugh
